FID,My_FID6,Placename,Alt_names,ModernName,Confidence,Notes,Type,FID_Relate,Relation,My_FID6,FID_Relat2,Type2,References,Type_URL,X,Y,Time_span
161,674,Xaloztoque, ,Xaloztoque,2, ,Sujeto,223,Depends on,674,0, ,Acuña 1985;NGA_CNS, ,-99.733333,18.516667,https://en.wikipedia.org/wiki/16th_century
494,674,Xalostoque, ,Xalostoc,1, ,Sujeto,0, ,674,0, ,Acuña 1985;NGA_CNS, ,-99.731667,18.426667,https://en.wikipedia.org/wiki/16th_century
109,675,Xalticpac, ,Atlicpac,1,"It may be a pueblo, estancia or barrio dependant on Chimalhuacan", ,382,Depends on,675,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.95138889,19.36833333,https://en.wikipedia.org/wiki/16th_century
111,676,Xaltocan, ,Jaltocan,1, ,Sujeto,136,Depends on,676,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800, ,-99.05027778,19.72305555,https://en.wikipedia.org/wiki/16th_century
91,677,Xantetelco, ,Jantetelco,1, , ,0, ,677,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.775,18.71666667,https://en.wikipedia.org/wiki/16th_century
342,680,Ximahapan,Cimaapan,Chichimecapa,1, ,Sujeto,715, ,680,0, ,Acuña 1985;Ramirez 2006, ,-100.0293,18.5126,https://en.wikipedia.org/wiki/16th_century
293,682,Xiquipila, ,Río Papagayo,1, ,River,47, ,682,0, ,Acuña 1985;GeoNames_MX,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=960,-99.5656,17.0521,https://en.wikipedia.org/wiki/16th_century
28,683,Xiuhtepec, ,San Pedro Zictepec,1, , ,0, ,683,0, ,Acuña 1985;Google Maps;Google Earth;unikloc10gw,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-99.577714,19.035606,https://en.wikipedia.org/wiki/16th_century
149,684,Xochitepec, ,Xochitepec,1, ,Sujeto,538,Depends on,684,0, ,Acuña 1985;Atlas 2010, ,-100.091389,18.098056,https://en.wikipedia.org/wiki/16th_century
370,686,Xochiyacac,Suchiaca,Xochiaca,1,"It may be a pueblo, estancia or barrio dependant on Chimalhuacan", ,382, ,686,0, ,Acuña 1985;GeoNames_MX,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.9745,19.4137,https://en.wikipedia.org/wiki/16th_century
277,688,Xonacatepeque, ,Jonacatepec,1,It is pueblo Atlalnahuac, ,0, ,688,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.8025,18.68277778,https://en.wikipedia.org/wiki/16th_century
411,689,Xonacatzingo,Acatcinco, ,2,Dissapeared,Estancia,55, ,689,0, ,Acuña 1985;Allocated by research, ,-99.93,18.2507,https://en.wikipedia.org/wiki/16th_century
323,690,Xuagalatengo,Xahualatenco;Xuagalatenco,Tule y Zacuapa,1, ,Sujeto,327, ,690,0, ,Acuña 1985;Ramirez 2006, ,-99.9192,18.3326,https://en.wikipedia.org/wiki/16th_century
136,692,Yauhtepec, ,Yautepec,1,Cuatro Villas, ,0, ,692,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-99.06305556,18.88361111,https://en.wikipedia.org/wiki/16th_century
24,693,Llano de Yauhtepec, , ,2, ,Plain,0, ,693,0, ,Acuña 1985;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=827,-99.04470112,18.91478451,https://en.wikipedia.org/wiki/16th_century
439,694,Cerro Yohualichan,Yohualichan, ,2,Cerro Yohualtecatl,Hill,531, ,694,0, ,Acuña 1985;Maldonado 2000: 90,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=710,-99.0815,18.9622,https://en.wikipedia.org/wiki/16th_century
295,695,Yotlan, ,Iyotla,1, ,Estancia,513, ,695,0, ,Acuña 1985;GeoNames_MX, ,-99.7475,17.6225,https://en.wikipedia.org/wiki/16th_century
469,697,Zacacalle, , ,2,Dissapeared,Barrio,189, ,697,0, ,Acuña 1985;GeoNames_MX, ,-99.0971,19.6322,https://en.wikipedia.org/wiki/16th_century
496,699,Zacapalco, , ,2,Moved to modern Zacapalco,Estancia,204,Depends on,699,0, ,Acuña 1985;Allocated by research, ,-98.975222,18.580316,https://en.wikipedia.org/wiki/16th_century
349,700,Zacapolco, ,Zacapalco,1, ,Estancia,513, ,700,0, ,Acuña 1985;GeoNames_MX, ,-99.4436,18.5381,https://en.wikipedia.org/wiki/16th_century
268,701,Minas de Zacatecas, ,Cerro del Grillo,1, ,Mining Camp,0, ,701,0, ,Acuña 1985;Google Maps,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=685,-102.5795724,22.77667536,https://en.wikipedia.org/wiki/16th_century
174,702,Zacatepeque, , ,2, ,Estancia,6,Depends on,702,0, ,Acuña 1985;Allocated by research, ,-98.862778,18.859722,https://en.wikipedia.org/wiki/16th_century
192,703,Zacatlan, ,Zacatlán Grande,2, ,Sujeto,651,Depends on,703,0, ,Acuña 1985;GeoNames_MX, ,-99.85532,18.51589,https://en.wikipedia.org/wiki/16th_century
180,705,Zahuatlan, ,Zahuatlán,2, ,Estancia,6,Depends on,705,0, ,Acuña 1985;Google Maps;GeoNames_MX, ,-98.84614,18.88008,https://en.wikipedia.org/wiki/16th_century
184,707,Zoquiapan, , ,2, ,Estancia,6,Depends on,707,0, ,Acuña 1985;Allocated by research, ,-98.81049607,18.94145199,https://en.wikipedia.org/wiki/16th_century
221,709,Minas de Zultepeque,Zultepeque,Sultepequito,1, ,Mining Camp,0, ,709,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=685,-100.0180556,18.80638889,https://en.wikipedia.org/wiki/16th_century
350,710,Sierra de Zultepeque, ,Sierra La Goleta,1, ,Mountain Range,715, ,710,0, ,Acuña 1985;GeoNames_MX,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=708,-100.05853,18.6167,https://en.wikipedia.org/wiki/16th_century
154,711,Iguala,Yohualan,Iguala De La Independencia,1, ,Cabecera,0, ,711,0, ,Acuña 1985;INEGI: MEX_topoloc, ,-99.54007548,18.34596387,https://en.wikipedia.org/wiki/16th_century
445,713,Mexicanos, , ,2,Barrio de San Bartolomé Atlatlahuca,Barrio,77, ,713,0, ,Acuña 1985;GeoNames_MX, ,-99.613,19.0674,https://en.wikipedia.org/wiki/16th_century
213,715,Alahuiztlan, ,Alahuixtlan,1, , ,0, ,715,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-100.0375,18.57277778,https://en.wikipedia.org/wiki/16th_century
417,716,Tres Reyes Magos, , ,2,Dissapeared,Sujeto,473, ,716,0, ,Acuña 1985;GeoNames_MX, ,-99.3138,18.3406,https://en.wikipedia.org/wiki/16th_century
246,717,Amaquemecan,Amaquemeca,Amecameca,1, ,Estancia,0, ,717,0, ,Acuña 1985;Ramirez 2006, ,-98.76277778,19.12777778,https://en.wikipedia.org/wiki/16th_century
414,717,Tetanaco,Tetenanco, ,2,Dissapeared,Estancia,494, ,717,0, ,Acuña 1985;Ramirez 2006, ,-99.8691,18.3016,https://en.wikipedia.org/wiki/16th_century
135,718,Toliman,Minas del Toliman;Tuliman,Toliman,1, ,Mining Camp,151,Depends on,718,0, ,Acuña 1985;Toponimos50k,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=685,-99.44694111,20.80841445,https://en.wikipedia.org/wiki/16th_century
499,719,Axochitlan, , ,2,Dissapeared. Located  5 leagues to the south from the cabecera,Estancia,513,Depends on,719,0, ,Acuña 1985;Vazquez 1965: 36, ,-99.449062,18.050003,https://en.wikipedia.org/wiki/16th_century
178,720,Tetlacuilucan, , ,2, ,Estancia,6,Depends on,720,0, ,Acuña 1985;Allocated by research, ,-98.871111,18.804722,https://en.wikipedia.org/wiki/16th_century
514,720,Ahuatlan, , ,2,Dissapeared. Located 12 leagues to the SW from the cabecera.,Estancia,513,Depends on,720,0, ,Acuña 1985;Allocated by research, ,-99.75913,18.03253,https://en.wikipedia.org/wiki/16th_century
181,721,Texcalan, ,Texcala,1, ,Estancia,6,Depends on,721,0, ,Acuña 1985;Google Maps;GeoNames_MX, ,-98.79642537,18.93485134,https://en.wikipedia.org/wiki/16th_century
302,721,Suchipala, ,Xochipala,1, ,Estancia,513, ,721,0, ,Acuña 1985;Google Maps;GeoNames_MX, ,-99.642,17.8127,https://en.wikipedia.org/wiki/16th_century
190,722,Atlapul, , ,2, ,Estancia,157,Near,722,0, ,Acuña 1985;GeoNames_MX, ,-98.76540066,19.39019755,https://en.wikipedia.org/wiki/16th_century
307,722,Mezcala,Mzcala,Mezcala,1, ,Estancia,513, ,722,0, ,Acuña 1985;GeoNames_MX, ,-99.6003,17.9317,https://en.wikipedia.org/wiki/16th_century
198,723,Río de Cimapan, , ,1, ,River,151,Near,723,0, ,Acuña 1985;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=960,-99.37778278,20.72981922,https://en.wikipedia.org/wiki/16th_century
222,724,Chiautla, ,Chiautla,1, , ,0, ,724,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.60361111,18.30027778,https://en.wikipedia.org/wiki/16th_century
321,725,Tenantzingo,Tenanatzingo,Tenancingo,1, ,Estancia,494, ,725,0, ,Acuña 1985;GeoNames_MX;Ramirez 2006, ,-99.9297,18.2519,https://en.wikipedia.org/wiki/16th_century
407,726,Yyetlan, , ,2,Dissapeared,Sujeto,538, ,726,0, ,Acuña 1985;Allocated by research, ,-100.00841,17.9216,https://en.wikipedia.org/wiki/16th_century
320,727,Tlaxocotla, ,Tlajocotla,1, ,Estancia,55, ,727,0, ,Acuña 1985;GeoNames_MX, ,-99.92011,18.2496,https://en.wikipedia.org/wiki/16th_century
258,729,Tepetlapan,Santiago,Tepetlapa,1, ,Estancia,531,Depends on,729,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800, ,-99.07555556,18.96472222,https://en.wikipedia.org/wiki/16th_century
274,730,Real del Monte, ,Mineral del Monte,1, ,Mining Camp,0, ,730,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=685,-98.671389,20.140278,https://en.wikipedia.org/wiki/16th_century
493,800,Anecuilco, , ,2,Dissapeared,Cabecera,153,Near,800,0, ,Acuña 1985;Allocated by research, ,-99.943969,17.274777,https://en.wikipedia.org/wiki/16th_century
172,1027,Ahuehuepa,Ahuehuepan,Ahuehuepan,1, ,Estancia,204,Depends on,1027,0, ,Acuña 1985;, ,-98.99005184,18.81967257,https://en.wikipedia.org/wiki/16th_century
385,10157,Coatepec, ,Cerro Coatetetl,1, ,Sujeto,598, ,10157,0, ,Acuña 1985;GeoNames_MX, ,-98.7667,19.95,https://en.wikipedia.org/wiki/16th_century
436,10359,Cerro Quauhtepeque,Quauhtepeque, ,2,Cerro Yoteco,Hill,6, ,10359,0, ,Acuña 1985;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=710,-98.8276,18.9249,https://en.wikipedia.org/wiki/16th_century
147,10647,Tzapotlan, ,San Agustin Zapotlán,1, ,Sujeto,490,Depends on,10647,0, ,Acuña 1985;Atlas 2010, ,-98.715278,19.877222,https://en.wikipedia.org/wiki/16th_century
56,20157,Coatepec,Coatepeque;Natividad de nuestra Señora;Natividad de Nuestra Señora Coatepec,Coatepec,1, ,Corregimiento,0, ,20157,0, ,Acuña 1985;Google Maps;Tanck de Estrada 2005: Atlas 1800, ,-98.84782168,19.38576424,https://en.wikipedia.org/wiki/16th_century
